assessmentId,internalTaxonId,scientificName,LiteratureMass,MassMesurement,MassSource,Remove,redlistCategory,redlistCriteria,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,citation,uncertainty,specificity,population,populationTrend,negation,SuperArchipelago,Archipelago,ArchipelagoPreviouslyInhabited,ArchipelagoColonised,Location,LocationColonised,LocationPreviouslyInhabited,WeigeltID,Mass,NewColony,Island,LakeSpring ,range,useTrade,systems,conservationActions,realm,yearLastSeen,yearLastSeen_cleaned,possiblyExtinct,possiblyExtinctInTheWild,scopes,z,scientificName_1,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes,Edit notes,References
5599574,16310,Partula formosa,,,,,Extinct,,2009,2007-12-15 00:00:00 UTC,3.1,English,"After the introduction of the carnivorous snail <span style=""font-style: italic;"">Euglandina rosea </span>in the late 1980s, native partulid species began disappearing rapidly. By 1992 there were few left and no live individuals were found during surveys in 1994 and 2000 or during subsequent scientific expeditions to high altitudes.",,"The extinction of this species is attributed to predation from the introduced carnivorous snail <span style=""font-style: italic;"">Euglandina rosea</span>.",No,No,5 Specific description,The species is now extinct.,,,Polynesia,Society Islands,Yes,1843,Raiatea,1888,Yes,9190,,Yes,Yes,,"This species was endemic to Raiatea, Society Islands.",,Terrestrial,,Oceanian,,,FALSE,FALSE,Global,Partula formosa,Partula formosa,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,formosa,,,,,Pease,,,
103143264,103143220,Partula garrettii,,,,,Extinct in the Wild,,2022,2016-10-08 00:00:00 UTC,3.1,English,"<em>Partula garrettii </em>was endemic to Raiatea in the Society Islands, French Polynesia. After the introduction of the carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea) </span>in the late 1980s, native Partulid species began disappearing rapidly. By 1991, there were few left and no live individuals were found during surveys in 1992, 1994 and 2000, or during subsequent scientific expeditions to high altitudes. It has been bred successfully in captivity, and reintroductions started in 2016. The invasive predatory flatworm, <em>Platydemus manokwari</em>, was found in the reintroduction site in 2016.",This species was found in forest habitat where it occurred on trees and shrubs. One population was ground-dwelling.,"The extinction of this species in the wild is attributed to predation from the introduced carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea</span>). Reintroduced animals are also threatened by the invasive predatory flatworm, <em>Platydemus manokwari, </em>which was found at the reintroduction site in 2016.",No,No,5 Specific description,The species is now Extinct in the Wild.,,,Polynesia,Society Islands,Yes,1843,Raiatea,1888,Yes,9190,,Yes,Yes,,"This species was endemic to Raiatea in the Society Islands, French Polynesia. Originally, it was originally known from&#160;several valleys on the west side of Raiatea Island, with different valleys supporting three different subspecies: <em>P. g. garrettii</em>, <em>P. g. rustica</em> and <em>P. g. thalia</em>.&#160;A small number of snails were found alive in one valley in 1991, which were the origin of the population that still survives in captivity today. In 1992, freshly dead snails were found on Raiatea, which were the last records of this species in the wild.","In the past, many Partulids were used for necklace making, but no trade in this species was recorded.",Terrestrial,"The last survivors of this species were brought into captivity in 1991. Successful captive breeding allowed experimental reintroductions to start in 2016.<br/><br/>Initially, animals in the conservation breeding programme were identified as <em>P. garrettii</em>, then re-identified (incorrectly) as <em>P. tristis</em>. They are now confirmed to be <em>P. garrettii</em>; there are no captive populations of <em>P. trisis</em>.",Oceanian,1991,1991,FALSE,FALSE,Global,Partula garrettii,Partula garrettii,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,garrettii,,,,,"Pease, 1864","In the conservation breeding programme, <em>Partula garrettii</em> and <em>P. tristis</em> were confused. Initially, breeding animals were identified as P. garrettii, then re-identified (incorrectly) as <em>P. tristis</em>. They are now confirmed to be <em>P. garrettii</em>; there are no captive populations of <em>P. trisis</em>.",,
119135241,16275,Partula hebe,,,,,Extinct in the Wild,,2022,2017-08-26 00:00:00 UTC,3.1,English,"After the introduction of the carnivorous snail <span style=""font-style: italic;"">Euglandina rosea </span>in the late 1980s, native partulid species began disappearing rapidly. By 1992 there were few left and no live individuals were found during surveys in 1994 and 2000 or during subsequent scientific expeditions to high altitudes. However, it is maintained in the captive breeding programme and attempts to re-establish it in the wild started in 2016.","This is an arboreal species, found in forest habitat.","The extinction of this species in the wild is attributed to predation from the introduced carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea</span>). A new threat to reintroduced populations is the predatory flatworm<em>, Platydemus manokwari</em>, which was first recognised as present on the island in 2016<em>.</em>",No,No,5 Specific description,The species no longer exists in the wild.,,,Polynesia,Society Islands,Yes,1843,Raiatea,1888,Yes,9190,,Yes,Yes,,"This species was endemic to Raiatea in the Society Islands, French Polynesia (Gerlach 1994, Coote and Loeve 2003).","In the past, many Partulids were used in necklace making, but no trade was recorded in this species.",Terrestrial,This species is maintained in the international breeding programme. Attempts to re-establish it in the wild started in 2016.,Oceanian,1991,1991,FALSE,FALSE,Global,Partula hebe,Partula hebe,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,hebe,,,,,"(L. Pfeiffer, 1846)","<span style=""font-style: italic;""><br/></span>",,
5600744,16314,Partula imperforata,,,,,Extinct,,2009,2007-10-12 00:00:00 UTC,3.1,English,"After the introduction of the carnivorous snail <span style=""font-style: italic;"">Euglandina rosea </span>in the late 1980s, native partulid species began disappearing rapidly. By 1992 there were few left and no live individuals were found during surveys in 1994 and 2000 or during subsequent scientific expeditions to high altitudes.",,"The extinction of this species is attributed to predation by the introduced carnivorous snail <span style=""font-style: italic;"">Euglandina rosea</span>.",No,No,5 Specific description,The species is now extinct.,,,Polynesia,Society Islands,Yes,1843,Raiatea,1888,Yes,9190,,Yes,Yes,,"This species was endemic to Raiatea, Society Islands.",,Terrestrial,,Oceanian,,,FALSE,FALSE,Global,Partula imperforata,Partula imperforata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,imperforata,,,,,"Pease, 1884",,,
103158688,16340,Partula jackieburchi,,,,,Extinct,,2016,2007-10-23 00:00:00 UTC,3.1,English,"<strong>This is an amended version of the 2007 assessment to revise the genus name for this species and to update the taxonomic notes.<br/><br/></strong>After the introduction of the carnivorous snail <span style=""font-style: italic;"">Euglandina rosea </span>to Tahiti in 1977 populations and species began to disappear rapidly as a result of predation. No live individuals were found in searches in the 1980s and 1990s and during the intensive surveys on the main island of Tahiti Nui 2003-2005. The taxonomy has changed several times and remains unclarified.",,"The extinction of this species is attributed to predation by the introduced carnivorous snail <span style=""font-style: italic;"">Euglandina rosea</span>.",No,No,5 Specific description,The species is now extinct.,,,Polynesia,Society Islands,Yes,1843,Tahiti,,,,,Yes,Yes,,"This species was endemic to Tahiti, Society Islands.",,Terrestrial,,Oceanian,1970s,1975,FALSE,FALSE,Global,Partula jackieburchi,Partula jackieburchi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,jackieburchi,,,,,"(Kondo, 1980)","The taxonomy of this species has been disputed over the years. It was reclassified as <span style=""font-style: italic;"">Partula jackieburchi </span>and then as <span style=""font-style: italic;"">Partula otaheitana rubescens </span>by Johnson, Murray and Clarke (1986). Gerlach (2016) placed it in <em>Partula</em>.",,
221483595,16290,Partula labrusca,,,,,Extinct,,2022,2022-09-27 00:00:00 UTC,3.1,English,"<em>Partula labrusca</em> was endemic to Raiatea in the Society Islands (French Polynesia). After the introduction of the carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea) </span>in the late 1980s, native Partulid species began disappearing rapidly. By 1992 there were few left and no live individuals were found during surveys in 1994, 2000 and 2017, or during subsequent scientific expeditions to high altitudes. The last captive individual died in the breeding programme in 2002.  The IUCN extinction assessment tools were used to analyse the available   data for this species (see the Supplementary Material). The weighted   probability of extinction of both the threats and records and surveys   models combined is 0.96–1.00, supporting the Extinct assessment.",This was a forest species.,"The extinction of this species is attributed to predation by the introduced carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea</span>).",No,No,5 Specific description,"The species is now Extinct. It has not been seen in the wild since 1992, despite surveys. The most recent survey was in 2017. The last captive animal died in 2002.",,,Polynesia,Society Islands,Yes,1843,Raiatea,1888,Yes,9190,,Yes,Yes,,This species was endemic to Raiatea in the Society Islands (French Polynesia). It has not been located since 1992 despite surveys (most recently in 2017). The last captive animal died in 2002.,,Terrestrial,"The species was bred in captivity, but the last captive animal died in 2002.",Oceanian,2002,2002,FALSE,FALSE,Global,Partula labrusca,Partula labrusca,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,labrusca,,,,,"Crampton &amp; C.M. Cooke, 1953",,,
221484596,16315,Partula leptochila,,,,,Extinct,,2022,2022-09-27 00:00:00 UTC,3.1,English,"<em>Partula leptochila</em> was endemic to Raiatea in the Society Islands (French Polynesia). After the introduction of the carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea</span>) in the late 1980s, native Partulid species began disappearing rapidly. This species has not been located since the 1980s, and is believed to have been driven to extinction by <em>E. rosea </em>around 1991–1992. The IUCN extinction assessment tools were used to analyse the available    data for this species (see the Supplementary Material). The weighted    probability of extinction of both the threats and records and surveys    models combined is 0.99–1.00, supporting the Extinct assessment.",This was a forest species.,"The extinction of this species is attributed to predation by the introduced carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea</span>).",No,No,5 Specific description,The species is believed to have been extinct since 1991–1992.,,,Polynesia,Society Islands,Yes,1843,Raiatea,1888,Yes,9190,,Yes,Yes,,"This species was endemic to Raiatea in the Society Islands (French Polynesia). It has not been located since the 1980s and is believed to have been driven to extinction by the introduced predator, Rosy Wolf Snail (<em>Euglandina rosea</em>), around 1991–1992.",,Terrestrial,"No conservation actions are in place or needed for this species, as it is now Extinct.",Oceanian,1980s,1985,FALSE,FALSE,Global,Partula leptochila,Partula leptochila,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,leptochila,,,,,"Crampton, 1956",,,
221484682,16317,Partula levistriata,,,,,Extinct,,2022,2022-09-27 00:00:00 UTC,3.1,English,"<em>Partula levistriata</em> was endemic to Raiatea in the Society Islands (French Polynesia). After the introduction of the carnivorous Rosy Wolf Snail (<em>Euglandina rosea</em>) in the late 1980s, native Partulid species began disappearing rapidly. This species has not been located since the 1980s and is believed to have been driven to extinction by <em>E. rosea</em> around 1991–1992. The IUCN extinction assessment tools were used to analyse the available data for this species (see the Supplementary Material). The weighted     probability of extinction of both the threats and records and surveys models combined is 0.99–1.00, supporting the Extinct assessment.",This was a forest species.,"The extinction of this species is attributed to predation by the introduced carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea</span>).",No,No,5 Specific description,The species is believed to have become extinct around 1991–1992.,,,Polynesia,Society Islands,Yes,1843,Raiatea,1888,Yes,9190,,Yes,Yes,,"This species was endemic to Raiatea in the Society Islands (French Polynesia). It has not been located since the 1980s and is believed to have been driven to extinction by the introduced predator, Rosy Wolf Snail (<em>Euglandina rosea</em>), around 1991–1992.",,Terrestrial,"No conservation actions are in place or needed for this species, as it is now Extinct.",Oceanian,1980s,1985,FALSE,FALSE,Global,Partula levistriata,Partula levistriata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,levistriata,,,,,"Crampton, 1956",,,
6463997,168191,Partula lugubris,,,,,Extinct,,2009,2007-10-15 00:00:00 UTC,3.1,English,"After the introduction of the carnivorous snail <span style=""font-style: italic;"">Euglandina rosea </span>in the late 1980s, native partulid species began disappearing rapidly. By 1992 there were few left and no live individuals were found during surveys in 1994 and 2000 or during subsequent scientific expeditions to high altitudes.",,"The extinction of this species is attributed to predation by the introduced carnivorous snail <span style=""font-style: italic;"">Euglandina rosea</span>.",No,No,5 Specific description,The species is now extinct.,,,Polynesia,Society Islands,Yes,1843,Raiatea,1888,Yes,9190,,Yes,Yes,,"This species was endemic to Raiatea, Society Islands.",,Terrestrial,,Oceanian,,,FALSE,FALSE,Global,Partula lugubris,Partula lugubris,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,lugubris,,,,,"Pease, 1864",,,
221484768,16318,Partula lutea,,,,,Extinct,,2022,2022-09-27 00:00:00 UTC,3.1,English,"<em>Partula lutea</em> was endemic to Bora Bora in the Society Islands (French Polynesia). The carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea</span>) was introduced into Bora Bora around 1986. Rosy Wolf Snail was responsible for mass extinctions of Partulids on other islands, and it is likely that the <em>P. lutea</em> went extinct in the years between the introduction of <em>E. rosea</em> and the surveys in 1991, when no live individuals were found and the only shells were old and chalky. No Partulids were seen during a botanical expedition in 2006 (J.-Y. Meyer pers. comm.) or a Partulid survey in 2017.",This was a forest species.,"The extinction of this species is attributed to predation by the introduced carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea</span>).",No,No,5 Specific description,The species is believed to have been driven to extinction before 1991.,,,Polynesia,Society Islands,Yes,1843,Bora Bora,,,,,Yes,Yes,,"This species was endemic to Bora Bora in the Society Islands (French Polynesia). It has not been located since the introduced predator Rosy Wolf Snail (<em>Euglandina rosea</em>) was introduced to the island before 1991, despite surveys (most recently in 2017).",,Terrestrial,"No conservation actions are in place or needed for this species, as it is now Extinct.",Oceanian,1980s,1985,FALSE,FALSE,Global,Partula lutea,Partula lutea,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,lutea,,,,,"Lesson, 1831",,,
119135366,16277,Partula mirabilis,,,,,Extinct in the Wild,,2022,2017-08-26 00:00:00 UTC,3.1,English,"The carnivorous snail <span style=""font-style: italic;"">Euglandina rosea </span>was introduced onto the island in 1977 and there was immediate disastrous impact as a result of predation. No live individuals were found during the intensive surveys of the 1980s or in 2005. Maintained in the international breeding programme with reintroduction attempts starting in 2017.","This is an arboreal species, found in woodland","The extinction of this species in the wild is attributed to predation by the introduced carnivorous Rosy Wolf Snail (<em>Euglandina rosea), </em>which was introduced in 1977 and within 10 years no <em>Partula</em> species were&#160;found living on the island. Reintroduced populations would now also be threatened by the predatory flatworm,<em> Platydemus manokwari, </em>a more recent alien invasive species on the island.",No,No,5 Specific description,The species no longer exists in the wild&#160;(Coote and Loeve 2003).,,,Polynesia,Society Islands,Yes,1843,Moorea,,,,,Yes,Yes,,"This species was endemic to Moorea in the Society Islands, French Polynesia, where it was once widespread.&#160;There were seven species of <em>Partula</em> on Moorea, all of which declined in the 1980s. By 1987, no living <em>Partula</em> species could be located (Murray <em>et al</em>. 1988).","Inn the past, many Partulids were used for necklace making, but there is no current trade in this species.",Terrestrial,The species has been maintained in a conservation breeding programme since the 1980s. Attempts to reintroduce the species to the wild are planned for the near future.,Oceanian,1986,1986,FALSE,FALSE,Global,Partula mirabilis,Partula mirabilis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,mirabilis,,,,,"Crampton, 1924",,,
119135460,16278,Partula mooreana,,,,,Extinct in the Wild,,2022,2017-08-26 00:00:00 UTC,3.1,English,"<em>Partula mooreana </em>was endemic to Moorea in the Society Islands, French Polynesia. The carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea</span>) was introduced onto the island in 1977, with an immediate disastrous impact on native <em>Partula </em>snails due to predation. No live individuals of <em>P. mooreana</em> were found during the intensive surveys of the 1980s, or in current ongoing surveys since 2005. This species is maintained in the international breeding programme, with reintroduction attempts starting in 2016. Meanwhile, it is assessed as Extinct in the Wild.","This is an arboreal species, partially associated with the climbing Pandanus (<em>Frecinetia</em> spp.).","The extinction of this species in the wild is attributed to predation by the introduced carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea). W</span>ithin 10 years of this invasive's introduction, no <em>Partula</em> species were&#160;found living on the island (Coote and Loeve 2003). Reintroduced populations are now also threatened by the predatory flatworm, <em>Platydemus manokwari.</em>",Yes,No,6 Clear justification of specific extinction cause,The species no longer exists in the wild. Reintroductions began in 2016.,,,Polynesia,Society Islands,Yes,1843,Moorea,,,,,Yes,Yes,,"This species was endemic to Moorea in the Society Islands, French Polynesia, where it was once widespread.&#160;There were seven species of&#160;<em>Partula</em>&#160;on Moorea, all of which declined in the 1980s. By 1987 no living&#160;<em>Partula</em>&#160;could be located (Murray <em>et al</em>. 1988).","In the past, many Partulids were used for necklace making, but there is no current trade in this species.",Terrestrial,"<em>Partula mooreana</em> is maintained in the conservation breeding programme that began in the 1980s, with reintroduction attempts starting in 2016.",Oceanian,1981,1981,FALSE,FALSE,Global,Partula mooreana,Partula mooreana,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,mooreana,,,,,"Hartman, 1880",,,
103137318,103135035,Partula navigatoria,,,,,Extinct in the Wild,,2022,2016-10-08 00:00:00 UTC,3.1,English,"<em>Partula navigatoria</em> was endemic to Raiatea in the Society Islands, French Polynesia. After the introduction of the carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea) </span>in the late 1980s, native Partulid species began disappearing rapidly. By 1992, there were few individuals left, and no live individuals were found during surveys in 1994 and 2000 or during subsequent scientific expeditions to high altitudes. Live animals found in 1992 formed the successful basis of the conservation breeding programme. Reintroductions to Raiatea started in 2016. The species is assessed as Extinct in the Wild and should be reassessed when results of the reintroduction programme are known.",This species was found in forest habitats where it occurred on the ground or on low vegetation.,"The extinction of this species in the wild was attributed to predation by the introduced carnivorous Rosy Wolf Snail&#160; <span style=""font-style: italic;"">Euglandina rosea</span>). The predatory flatworm, <em>Platydemus manokwari</em>, was found to be present at the reintroduction site in 2016.",No,No,5 Specific description,"The species is Extinct in the Wild. In the late 1980s, native Partulid species began disappearing rapidly after the introduction of the carnivorous Rosy Wolf Snail (<em>Euglandina rosea</em>) (Coote and Loeve 2003). By 1992 there were few individuals left, and no live individuals were found during surveys in 1994 and 2000 or during subsequent scientific expeditions to high altitudes. Live animals found in 1992 were collected to begin a conservation breeding programme. Reintroductions to Raiatea started in 2016.",,,Polynesia,Society Islands,Yes,1843,Raiatea,1888,Yes,9190,,Yes,Yes,,"This species was endemic to Raiatea in the Society Islands, French Polynesia.","In the past, many Partulids were used in necklace making, but no trade was recorded in this species.",Terrestrial,This species has been bred in captivity since 1991–1992. Experimental reintroductions started in 2016.,Oceanian,1992,1992,FALSE,FALSE,Global,Partula navigatoria,Partula navigatoria,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,navigatoria,,,,,"(L. Pfeiffer, 1849)",,,
119135563,16320,Partula nodosa,,,,,Extinct in the Wild,,2022,2017-08-26 00:00:00 UTC,3.1,English,"<em>Partula nodosa</em> was endemic to Tahiti in the Society Islands, French Polynesia. After the introduction of the carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea</span>) to Tahiti in 1977, populations and species began to disappear rapidly as a result of predation. No live individuals of this species were found in surveys of its seven known range valleys in the 1980s and 1990s, or during the intensive surveys on the main island of Tahiti Nui in 2003–2005 (Coote 2007). The species is maintained in the international breeding programme, with reintroduction attempts starting in 2016. Meanwhile, it remains in the Extinct in the Wild category.","This is an arboreal species, found in forest.","The extinction of this species in the wild is attributed to predation by the introduced carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea</span>). Reintroduced populations are now also threatened by the predatory flatworm,<em> Platydemus manokwari.</em>",No,No,5 Specific description,"The species no longer exists in the wild. Reintroductions began in 2016, but wild populations cannot be considered for assessments until these reintroductions are proven to be successful.",,,Polynesia,Society Islands,Yes,1843,Tahiti,,,,,Yes,Yes,,"This species was endemic to Tahiti in the Society Islands, French Polynesia. Its distribution was restricted to seven west coast valleys.&#160;After the introduction of the carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea</span>) to Tahiti in 1977, populations and species began to disappear rapidly as a result of predation. No live individuals of this species were found in surveys of the seven range valleys in the 1980s and 1990s, or during the intensive surveys on the main island of Tahiti Nui in 2003–2005 (Coote 2007).","Many Partulids were used in necklace making, but there is no current trade in this species.",Terrestrial,"<em>Partula nodosa</em> is maintained in the international breeding programme, with reintroduction attempts starting in 2016.",Oceanian,1984,1984,FALSE,FALSE,Global,Partula nodosa,Partula nodosa,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,nodosa,,,,,"L. Pfeiffer, 1853","This species was proposed as <span style=""font-style: italic;"">Partula affinis nodosa </span>(Kondo and Burch 1983), but has remained accepted as <span style=""font-style: italic;"">Partula nodosa.</span>",,
221485863,16341,Partula planilabrum,,,,,Extinct,,2022,2022-09-27 00:00:00 UTC,3.1,English,"This species was endemic to Taha'a in the Society Islands (French Polynesia). After the introduction of the carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea</span>) in the late 1980s, the native Partulid species of this island began to disappear as a result of predation. No live Partulids were found during the surveys of 1994, and none have been seen during scientific expeditions to high altitude areas since then; the most recent survey was in 2017.  The IUCN extinction assessment tools were used to analyse the available    data for this species (see the Supplementary Material). The weighted    probability of extinction of both the threats and records and surveys    models combined is 0.98–1.00, supporting the Extinct assessment.",This was a forest species.,"The extinction of this species is attributed to predation by the introduced carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea</span>).",No,No,5 Specific description,The species is believed to have been driven to extinction before 1994.,,,Polynesia,Society Islands,Yes,1843,Tahaa,,,,,Yes,Yes,,This species was endemic to Taha'a in the Society Islands (French Polynesia). It has not been located since the predatory Rosy Wolf Snail (<em>Euglandina rosea</em>) was introduced to the island sometime before 1994. The most recent surveys were in 2017.,,Terrestrial,"No conservation actions are in place or needed for this species, as it is now Extinct.",Oceanian,1980s,1985,FALSE,FALSE,Global,Partula planilabrum,Partula planilabrum,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,planilabrum,,,,,"Pease, 1864",,,
221484856,16322,Partula producta,,,,,Extinct,,2022,2022-09-27 00:00:00 UTC,3.1,English,"<em>Partula producta</em> was endemic to Tahiti in the Society Islands (French Polynesia). After the introduction of the carnivorous Rosy Wolf Snail (<em>Euglandina rosea</em>) to Tahiti in 1977, the species began to disappear rapidly as a result of predation. No live individuals were found in its range valley during searches in the 1980s and 1990s, or during the intensive surveys on the main island of Tahiti Nui 2003–2019. The species has probably been extinct since about 1980. The IUCN extinction assessment tools were used to analyse the available     data for this species (see the Supplementary Material). The weighted     probability of extinction of both the threats and records and surveys models combined is 1.00, supporting the Extinct assessment.",This was a forest species.,The extinction of this species is attributed to predation by the introduced carnivorous Rosy Wolf Snail (<em>Euglandina rosea</em>).,No,No,5 Specific description,The species is believed to have been driven to extinction in around 1980.,,,Polynesia,Society Islands,Yes,1843,Tahiti,,,,,Yes,Yes,,"This species was endemic to Tahiti in the Society Islands (French Polynesia). Its distribution was restricted to the south-west of the island. After the introduction of the carnivorous Rosy Wolf Snail (<em>Euglandina rosea</em>) to Tahiti in 1977, <em>Partula producta</em> began to disappear rapidly as a result of predation. No live individuals were found during searches in the 1980s and 1990s, or during the intensive surveys on the main island of Tahiti Nui between 2003 and 2019.",,Terrestrial,"No conservation actions are in place or needed for this species, as it is now Extinct.",Oceanian,1970s,1975,FALSE,FALSE,Global,Partula producta,Partula producta,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,producta,,,,,"Pease, 1865",,,
221484943,16324,Partula protracta,,,,,Extinct,,2022,2022-09-27 00:00:00 UTC,3.1,English,"<em>Partula protracta </em>was endemic to Raiatea in the Society Islands (French Polynesia). After the introduction of the carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea</span>)<span style=""font-style: italic;""> </span>in   the late 1980s, native Partulid species began disappearing rapidly.   This species has not been located since the 1980s, and it is believed to   have been driven to extinction by <em>E. rosea</em> around 1991–1992.   The IUCN extinction assessment tools were used to analyse the available   data for this species (see the Supplementary Material). The weighted   probability of extinction of both the threats and records and surveys   models combined is 0.99–1.00, supporting the Extinct assessment.",This was a forest species.,"The extinction of this species is attributed to predation by the introduced carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea</span>).",No,No,5 Specific description,The species is believed to have become extinct around 1991–1992.,,,Polynesia,Society Islands,Yes,1843,Raiatea,1888,Yes,9190,,Yes,Yes,,"This species was endemic to Raiatea, Society Islands. It has not been   located since the 1980s and is believed to have been driven to   extinction by introduced predators (specifically <em>Euglandina rosea</em>) in 1991–1992.",,Terrestrial,"No conservation actions are in place or needed for this species, as it is now Extinct.",Oceanian,1980s,1985,FALSE,FALSE,Global,Partula protracta,Partula protracta,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,protracta,,,,,"Crampton, 1956",,,
5602385,16326,Partula raiatensis,,,,,Extinct,,1996,1996-08-01 00:00:00 UTC,2.3,English,,,,No,,0 Missing,,,,Micronesia,Mariana Islands,Yes,1667,Guam,1668,Yes,74754,,Yes,Yes,,,,Terrestrial,,Oceanian,,,FALSE,FALSE,Global,Partula raiatensis,Partula raiatensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,raiatensis,,,,,"Garrett, 1884",,,
221485053,16327,Partula remota,,,,,Extinct,,2022,2022-09-27 00:00:00 UTC,3.1,English,"<em>Partula remota </em>was endemic to Raiatea in the Society Islands (French Polynesia). After the introduction of the carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea</span>)<span style=""font-style: italic;""> </span>in    the late 1980s, native Partulid species began disappearing rapidly.    This species has not been located since the 1980s, and it is believed  to   have been driven to extinction by <em>E. rosea</em> around  1991–1992.   The IUCN extinction assessment tools were used to analyse  the available   data for this species (see the Supplementary Material).  The weighted   probability of extinction of both the threats and records  and surveys   models combined is 0.99–1.00, supporting the Extinct  assessment.",This was a forest species.,"The extinction of this species is attributed to predation by the introduced carnivorous Rosy Wolf Snail (<span style=""font-style: italic;"">Euglandina rosea</span>).",No,No,5 Specific description,The species is believed to have become extinct around 1991–1992.,,,Polynesia,Society Islands,Yes,1843,Raiatea,1888,Yes,9190,,Yes,Yes,,"This species was endemic to Raiatea, Society Islands. It has not been located since the 1980s and is believed to have been driven to extinction by introduced predators (specifically <em>Euglandina rosea</em>) in 1991–1992.",,Terrestrial,"No conservation actions are in place or needed for this species, as it is now Extinct.",Oceanian,1980s,1985,FALSE,FALSE,Global,Partula remota,Partula remota,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,remota,,,,,"Crampton, 1956",,,
